[0.1144776119402985, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[0.09706467661691542, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[0.09208955223880597, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[0.09905472636815921, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[0.10303482587064676, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[0.08960199004975124, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[0.09756218905472637, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[0.09507462686567164, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[0.10253731343283581, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[0.10502487562189054, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.054139650872817954, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.04915211970074813, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.051645885286783044, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.04665835411471322, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.046408977556109725, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.04591022443890274, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.0528927680798005, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.04915211970074813, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.05039900249376558, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.05264339152119701, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 0.10800995024875622, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 0.1035323383084577, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 0.10402985074626865, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 0.09756218905472637, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 0.10104477611940298, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 0.08562189054726368, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 0.10601990049751243, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 0.10303482587064676, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 0.08960199004975124, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 0.09706467661691542, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 0.10004975124378108, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 0.09308457711442786, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 0.1045273631840796, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 0.10950248756218905, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 0.1035323383084577, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 0.09955223880597015, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 0.08910447761194029, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 0.09507462686567164, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 0.09955223880597015, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 0.10154228855721392, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.04615960099750623, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.04366583541147132, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.04940149625935162, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.051645885286783044, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.05364089775561097, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.05139650872817955, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.05738154613466334, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.04591022443890274, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.04765586034912718, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.05214463840399002, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.09805970149253732, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.0945771144278607, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.09706467661691542, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.10552238805970149, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.10203980099502487, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.11348258706467661, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.10203980099502487, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.10203980099502487, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.08860696517412935, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.09208955223880597, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.05114713216957606, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.050648379052369075, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.04865336658354114, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.04591022443890274, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.04940149625935162, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.04965087281795511, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.04915211970074813, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.05039900249376558, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.0528927680798005, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 0.05114713216957606, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 0.11, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 0.1045273631840796, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 0.09159203980099502, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 0.09407960199004975, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 0.11, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 0.08761194029850745, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 0.10154228855721392, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 0.10303482587064676, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 0.09557213930348259, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 0.09756218905472637, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.04765586034912718, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.05139650872817955, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.04740648379052369, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.05039900249376558, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.05189526184538653, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.04840399002493766, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.056134663341645887, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.05014962593516209, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.04615960099750623, 4.975124378109453E-5, 0.01, 0.01]
[4.975124378109453E-5, 2.493765586034913E-5, 4.975124378109453E-5, 4.975124378109453E-5, 0.01, 4.975124378109453E-5, 0.04940149625935162, 4.975124378109453E-5, 0.01, 0.01]
